file_name,evaluator,audio_quality,emotion_recognized
1616239671155.wav,069eaa73dc5935c79d00dc710de06169e20fda2eb302c673c03cda2f4ff0c515,good,surprise
1616239715963.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,anger
1616239715963.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,joy
1616239715963.wav,69cb53084d195adff1ed0907e3aac5043c289b8de520becf2dc6250419280cc4,good,anger
1616239715963.wav,fa18234219daac925587ebb058ac20c5b2d08ec83ac1a702af3d104560aed44a,good,anger
1616239715963.wav,964e4466b4b56f25bae5f24dcee4328619424fed1b94fe9fa427ebb18d8a31bf,good,anger
1616239525899.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,fear
1616239525899.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,fear
1616239525899.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,fear
1616239525899.wav,df38cd1e378af1872455066f6c1a980bdcc8c88ab9f5d9df639c5c42e7c66c5e,good,sadness
1616239525899.wav,0e42317a84ce879b55f7523a8297d4fe2acf1f6657c6e7574d8254736f15eca6,good,fear
1616239035510.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,joy
1616239035510.wav,f04bb0e6361c05acba4d5185a2d372177bdb77898c1a213f5dfe5c1d60331ea1,good,surprise
1616239035510.wav,f20c8f89ad1d03dc4dd63ae4c7019bd3d86ac6a67876443de73ded52585b2562,good,joy
1616239035510.wav,ca87d318166ae41dbd79a955b1cd58d5310d736d9c26871ec3c134175e8ccd8d,good,joy
1616239035510.wav,dd2d1f0c559c0c2a7d4726787b64755b048c74f6527121f00f26d9fa57317277,good,surprise
1616239089203.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,neutrality
1616239089203.wav,2ca74c87d6c7cf47e6f0205f43f302d595f3a106231d6fb6aadbd7f672296419,good,neutrality
1616239089203.wav,66c17aee1868902854af89878d9544f26e48e808a204a1078d2b153d875bddf5,good,anger
1616239089203.wav,864987f7b091fe7b9a1f4804246348115e7fe63b03de433657b6d9ceb201d8fb,good,neutrality
1616239089203.wav,fe70d86d5b63d98b3e7ebd8787598273978001174d70f89c270c038ac3b9140c,good,anger
1616239212060.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,neutrality
1616239212060.wav,42312c72c0980be62ab258083cf571dbf190526ce6256a3c6de378c1f51004b7,good,neutrality
1616239212060.wav,7c197f6dfa2518f79c6bbe16c8cb9888317073832a959476dc795f4a8617ade1,good,neutrality
1616239212060.wav,69cb53084d195adff1ed0907e3aac5043c289b8de520becf2dc6250419280cc4,good,neutrality
1616239212060.wav,069eaa73dc5935c79d00dc710de06169e20fda2eb302c673c03cda2f4ff0c515,good,neutrality
1616239334966.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,joy
1616239334966.wav,d920fb2712dc29b32b5091c28cbb82e2406c61b4eed64b9762fd79bb4a0473ef,good,sadness
1616239334966.wav,05a3f80f24bff71164f2c344a194c0119b994ca326a665179bd8ed67347873d6,good,joy
1616239334966.wav,ca287dab6ff29d02098b0d53293bb3715d32228c56f10b8cd79a1f91d6e6e1d8,good,anger
1616239334966.wav,8a2539e2b69d9daf9d58dd63ee74ddfc4ef984015881f541b940755c92d0747f,good,anger
1616239574465.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,joy
1616239574465.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,joy
1616239574465.wav,b4189dd17472e71d49fa457e3d8ce9392f8960203c2592ec27f6863246a94497,good,joy
1616239574465.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,joy
1616239574465.wav,cb6c5c4c8eff2aa54ebe69481203ea8dea551504a47ed669e156c7c031bd167a,good,sadness
1616239391487.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,surprise
1616239391487.wav,947d668dd7693d8d9ef0cdc052ca3348d3ffdf365eb700ce30086cdda1d1ac61,good,surprise
1616239391487.wav,d920fb2712dc29b32b5091c28cbb82e2406c61b4eed64b9762fd79bb4a0473ef,good,surprise
1616239391487.wav,643fc16bfccd2b66e4c3411f7f7bcb8d497f7c6dcf95a848460e7e8bfbf29ee7,good,surprise
1616239391487.wav,b6e0669ca12b5fd46e4bda65fe33330293a3f4fd78859d52620eb8e21797de06,good,surprise
1616239447908.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,surprise
1616239447908.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,surprise
1616239447908.wav,1be075b9041a58b82be347b54e9f3d7f5d84dc57935bcc769106748a9eb237e8,good,surprise
1616239447908.wav,2ca74c87d6c7cf47e6f0205f43f302d595f3a106231d6fb6aadbd7f672296419,good,surprise
1616239447908.wav,563c918cfa56303d4346fa9fe59f5a825f1fe1c67d959f18e8776d41bfcbc713,good,surprise
1616243994798.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,joy
1616243994798.wav,b4eb71306c2267a12979550569be28017dff1b00e790ac016129b80c3d660214,good,surprise
1616243994798.wav,02dba94e00646df6c23078e484d67a5a37da4574ef4378f8997dd8cb96162834,good,surprise
1616243994798.wav,ca287dab6ff29d02098b0d53293bb3715d32228c56f10b8cd79a1f91d6e6e1d8,good,surprise
1616243994798.wav,8c539c3e949afb3164b578824b14736db5b62e7cdf5b6bb21736b62d9edc3992,good,joy
1616239290896.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,disgust
1616239290896.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,disgust
1616239290896.wav,abf733acc8d59032115cd143f7f7f1dcf6ad33051e05e3d534c81aa2a7b71bfb,good,disgust
1616239290896.wav,f9482030f43b208b4f7e07165bd64faebfb2dc49140d5013f31c0ad538063233,bad,neutrality
1616239290896.wav,d395386cfd0644db179bc2f9dfdcabb897ccb95a7e7a2c93e74d1198063ddfd6,good,disgust
1616239554504.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,sadness
1616239554504.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,sadness
1616239554504.wav,cb2047896b92fe106e94b64c1b9c0d7d289d7149d5d62a10e129a0e3972dd3f8,good,sadness
1616239554504.wav,9345a35a6fdf174dff7219282a3ae4879790dbb785c70f6fff91e32fafd66eab,good,sadness
1616239554504.wav,dab5bef377257560673ee2dea5e7a7144762e613955b2195fa95b0ff3d4d1d07,good,sadness
1616239567583.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,fear
1616239567583.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,sadness
1616239567583.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,fear
1616239567583.wav,fa18234219daac925587ebb058ac20c5b2d08ec83ac1a702af3d104560aed44a,good,surprise
1616239567583.wav,8a2539e2b69d9daf9d58dd63ee74ddfc4ef984015881f541b940755c92d0747f,good,fear
1616239757563.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,sadness
1616239757563.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,fear
1616239757563.wav,dbb0aa4fd8a92582a0aa6eae9dc2065607462a3272f9841fbdfd42048f714f9d,good,fear
1616239757563.wav,df38cd1e378af1872455066f6c1a980bdcc8c88ab9f5d9df639c5c42e7c66c5e,good,fear
1616239757563.wav,1f0ca711df81520887afe0dca099652a249e7eda60348be7327d432b02298652,good,sadness
1616239582498.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,sadness
1616239582498.wav,837377a67e5420185d99303db78d983fa8b0096819132ca7f6bb3667b6c81838,good,sadness
1616239582498.wav,e31ff4cde35ac3dfa208a53169d50bd0876aed17771d3ed7d4466bd65460eb49,good,sadness
1616239582498.wav,e9de098c7733b1b9a6c985aaf3555f7cd10877a0fae0f1ecaab71fefc05d0b3a,good,fear
1616239582498.wav,1a1f4f7350278c7ac97e1a56b70615df8d6c30137d087dadcd8d17a47762551b,good,fear
1616243989142.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,surprise
1616243989142.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,surprise
1616243989142.wav,72c8a04902c5f26605f6fc3c00c17bfa10cf4db94d00d6940b12cbc277cbdf8d,good,surprise
1616243989142.wav,947d668dd7693d8d9ef0cdc052ca3348d3ffdf365eb700ce30086cdda1d1ac61,good,surprise
1616243989142.wav,0da14b0893184d48c2ad69e9fa5bf0ab6a3ef7a2fac3ec0e61fbb3d463c82618,good,joy
1616239639838.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,disgust
1616239639838.wav,f04bb0e6361c05acba4d5185a2d372177bdb77898c1a213f5dfe5c1d60331ea1,good,sadness
1616239639838.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,neutrality
1616239639838.wav,7c197f6dfa2518f79c6bbe16c8cb9888317073832a959476dc795f4a8617ade1,good,neutrality
1616239639838.wav,ec7d56a01607001e6401366417c5e2eb00ffa0df17ca1a9a831e0b32c8f11bf7,good,disgust
1616239663391.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,anger
1616239663391.wav,3528ba136a726dcecc1adacd86a84cc9c1b4a5e2ca274a95155ac3963c4f0625,good,anger
1616239663391.wav,664e801b09419f98acbeb8bd1d7bb5a172082ee9cf1f247e8a5d0296c670b80b,good,neutrality
1616239663391.wav,f9482030f43b208b4f7e07165bd64faebfb2dc49140d5013f31c0ad538063233,good,anger
1616239663391.wav,563c918cfa56303d4346fa9fe59f5a825f1fe1c67d959f18e8776d41bfcbc713,good,joy
1616239275259.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,surprise
1616239275259.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,surprise
1616239275259.wav,cdd7024914e2b183796a2004cb97347c7698b014902a516878c82eca2f07b70e,good,surprise
1616239275259.wav,b82144d0f2cedfdbbebd6aa53e2a3e8b9ab8ef0816862913c73bed85676b59e6,good,joy
1616239275259.wav,5939f423d20a13127b382243cdd2502fccab064c43d50dcb5e5b26830ac50518,good,surprise
1616239692138.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,disgust
1616239692138.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,disgust
1616239692138.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,disgust
1616239692138.wav,583d0398ecdce7078272403049eef472665919112e11e4772446bcb4b98f8f32,good,joy
1616239692138.wav,e83ba096be1f9f1cdb80bef27d56e414b2c003236b5c01735ab81625c4083d39,good,disgust
1616239407510.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,fear
1616239407510.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,sadness
1616239407510.wav,cb2047896b92fe106e94b64c1b9c0d7d289d7149d5d62a10e129a0e3972dd3f8,good,sadness
1616239407510.wav,66c17aee1868902854af89878d9544f26e48e808a204a1078d2b153d875bddf5,good,sadness
1616239407510.wav,79981b55db9e7cb283b3805d774b0a55d932aa072742b59051196630d45bb2f0,good,fear
1616239709922.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,sadness
1616239709922.wav,abf733acc8d59032115cd143f7f7f1dcf6ad33051e05e3d534c81aa2a7b71bfb,good,fear
1616239709922.wav,ca87d318166ae41dbd79a955b1cd58d5310d736d9c26871ec3c134175e8ccd8d,good,sadness
1616239709922.wav,d920fb2712dc29b32b5091c28cbb82e2406c61b4eed64b9762fd79bb4a0473ef,good,fear
1616239709922.wav,9541edca7002fe982189eb0f059ac7558f45636d80b2923347379d9c02ce4d7f,good,sadness
1616238999327.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,sadness
1616238999327.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,sadness
1616238999327.wav,a276551d336c604f58a0b5694d14550877c55379d1961644bc6942386c756a25,good,anger
1616238999327.wav,05a3f80f24bff71164f2c344a194c0119b994ca326a665179bd8ed67347873d6,good,sadness
1616238999327.wav,5939f423d20a13127b382243cdd2502fccab064c43d50dcb5e5b26830ac50518,good,sadness
1616239684639.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,joy
1616239684639.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,joy
1616239684639.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,surprise
1616239684639.wav,df38cd1e378af1872455066f6c1a980bdcc8c88ab9f5d9df639c5c42e7c66c5e,good,joy
1616239684639.wav,3f84cb9fb9c6880990e9075c0255693243166e665c8493e4f602796921b92e57,good,joy
1616239750176.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,disgust
1616239750176.wav,b4189dd17472e71d49fa457e3d8ce9392f8960203c2592ec27f6863246a94497,good,disgust
1616239750176.wav,e0d9458fd45fa98a9777c6f59a46056971100bcd56bba429223ebb5466d48bf4,good,anger
1616239750176.wav,66c17aee1868902854af89878d9544f26e48e808a204a1078d2b153d875bddf5,good,disgust
1616239750176.wav,617e865b0a149f5dca79180460a7e50f0150799d7dcbe0fca8a9e9cfdf955f16,good,disgust
1616239022881.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,disgust
1616239022881.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,disgust
1616239022881.wav,df38cd1e378af1872455066f6c1a980bdcc8c88ab9f5d9df639c5c42e7c66c5e,good,disgust
1616239022881.wav,6300ef800bb884295b0b4b35682b75cecd7cc550d202db56d04a0643b8fb873f,good,sadness
1616239022881.wav,755a1c40e16983d3a15dc2520ac7a0b278af3ebf38c22c492083fedd9fcc7a3f,good,neutrality
1616239058769.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,neutrality
1616239058769.wav,72c8a04902c5f26605f6fc3c00c17bfa10cf4db94d00d6940b12cbc277cbdf8d,good,neutrality
1616239058769.wav,05a3f80f24bff71164f2c344a194c0119b994ca326a665179bd8ed67347873d6,good,neutrality
1616239058769.wav,9f3db7ee46466c3644ded39862083ffe357c977d5e298037bba4054f6baeafb7,good,neutrality
1616239058769.wav,85bb5728ef569a6e4e86e94b591b627d1304420dfaddc3d27b114441b21fbbbf,good,neutrality
1616239147765.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,disgust
1616239147765.wav,212a1c0dff2bb0db3c90184e8432db09e8d2d43aa9a22d170fe0f23ab3f0dcde,good,sadness
1616239147765.wav,66c17aee1868902854af89878d9544f26e48e808a204a1078d2b153d875bddf5,good,sadness
1616239147765.wav,75cb8a9583b2012d728417126f5edd33170a8a76a8e929022976b842089a62bc,good,neutrality
1616239147765.wav,7a4a21866a2aeaa5c17e7784c85919f8f394fb91b9c4c3483594ca8a7ed75363,bad,sadness
1616239177290.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,fear
1616239177290.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,sadness
1616239177290.wav,b82144d0f2cedfdbbebd6aa53e2a3e8b9ab8ef0816862913c73bed85676b59e6,good,surprise
1616239177290.wav,abf733acc8d59032115cd143f7f7f1dcf6ad33051e05e3d534c81aa2a7b71bfb,good,fear
1616239177290.wav,8df0f8135403ddc4aa69bf7aac89076ce928327dab3148396ccb320709470f41,good,neutrality
1616239252382.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,sadness
1616239252382.wav,664e801b09419f98acbeb8bd1d7bb5a172082ee9cf1f247e8a5d0296c670b80b,good,fear
1616239252382.wav,643fc16bfccd2b66e4c3411f7f7bcb8d497f7c6dcf95a848460e7e8bfbf29ee7,good,fear
1616239252382.wav,481f2e11e545867fd7397caa111a14f5d0672489b244bac4b82858476793dd1e,good,fear
1616239252382.wav,2b88fdaf18d3085cc078fcc693242350a9025d13cf5ab52fefae7c65c515adf8,good,fear
1616243928910.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,disgust
1616243928910.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,sadness
1616243928910.wav,114f90897494fcdc23e545037e8d44a3a610ae3a7da00df282b1e96188571fe8,good,neutrality
1616243928910.wav,05a3f80f24bff71164f2c344a194c0119b994ca326a665179bd8ed67347873d6,bad,neutrality
1616243928910.wav,e83ba096be1f9f1cdb80bef27d56e414b2c003236b5c01735ab81625c4083d39,good,sadness
1616244179856.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,disgust
1616244179856.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,disgust
1616244179856.wav,c7ca8f2a6546995f9c457acb72357294d2c87f31d3fddade00b0152bbfbb8ac1,good,neutrality
1616244179856.wav,df38cd1e378af1872455066f6c1a980bdcc8c88ab9f5d9df639c5c42e7c66c5e,good,sadness
1616244179856.wav,634644a9e46cca84f8bf5ffa667570da79dc01cba9d72bb470f9a625b1d4e434,good,anger
1616239375924.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,neutrality
1616239375924.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,neutrality
1616239375924.wav,f20c8f89ad1d03dc4dd63ae4c7019bd3d86ac6a67876443de73ded52585b2562,good,neutrality
1616239375924.wav,cb2047896b92fe106e94b64c1b9c0d7d289d7149d5d62a10e129a0e3972dd3f8,good,neutrality
1616239375924.wav,79981b55db9e7cb283b3805d774b0a55d932aa072742b59051196630d45bb2f0,good,neutrality
1616239327609.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,joy
1616239327609.wav,dbb0aa4fd8a92582a0aa6eae9dc2065607462a3272f9841fbdfd42048f714f9d,good,joy
1616239327609.wav,929001b03b8bcdc896b25650f84e56ba0dbf647809ebec269b2feb37e198651c,good,neutrality
1616239327609.wav,a276551d336c604f58a0b5694d14550877c55379d1961644bc6942386c756a25,good,joy
1616239327609.wav,1c560b85cda168bc1f41d516a293e4faebaeabb16baca48a4cb3238f88bf7593,good,joy
1616239361870.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,sadness
1616239361870.wav,df38cd1e378af1872455066f6c1a980bdcc8c88ab9f5d9df639c5c42e7c66c5e,good,sadness
1616239361870.wav,f9482030f43b208b4f7e07165bd64faebfb2dc49140d5013f31c0ad538063233,bad,neutrality
1616239361870.wav,2ca74c87d6c7cf47e6f0205f43f302d595f3a106231d6fb6aadbd7f672296419,good,fear
1616239361870.wav,643fc16bfccd2b66e4c3411f7f7bcb8d497f7c6dcf95a848460e7e8bfbf29ee7,good,sadness
1616239383403.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,surprise
1616239383403.wav,a83a6b740457bfb1e5daad8994c3f46913c670b338c8d5decd4388373a7fca7e,good,surprise
1616239383403.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,surprise
1616239383403.wav,e0d9458fd45fa98a9777c6f59a46056971100bcd56bba429223ebb5466d48bf4,good,surprise
1616239383403.wav,3132c1f8076608608807cf684b3e3bd1247cbfa46672c85918bbc0f5479066a7,good,surprise
1616239413416.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,neutrality
1616239413416.wav,3fdf0331ae282625bdf1b6fa8f84a9d26db1b0b527b821590ceefa0ade6d2c3e,good,neutrality
1616239413416.wav,1dd80a9a7e4ebfacb6edcb514f7e677e42aab541a05569eb094b4808df305530,good,joy
1616239413416.wav,420e501faf345243f054f523dd97c560319a8a8d54f41d58fe7d2657be8f6901,good,neutrality
1616239413416.wav,0abf2e603147c85ee32fc5796f7cda0765486db70eed2a1075680bf8be884f12,good,neutrality
1616239184500.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,sadness
1616239184500.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,sadness
1616239184500.wav,e9de098c7733b1b9a6c985aaf3555f7cd10877a0fae0f1ecaab71fefc05d0b3a,good,fear
1616239184500.wav,b54a1af8b666f61c2dd5ae8f8a543133409fd28c3b78064c5db993bf2c8e77bc,good,fear
1616239184500.wav,9f8e07f1a0d4b8041c4b0fd3d72a5f715d47900642033dfff026de244ba56b11,good,fear
1616239435827.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,anger
1616239435827.wav,f9482030f43b208b4f7e07165bd64faebfb2dc49140d5013f31c0ad538063233,bad,neutrality
1616239435827.wav,bc9af93c78a12485ee5c7e1bf8fdecc9424319ded8a2efdfb601b54cc5fe0a5f,good,anger
1616239435827.wav,02dba94e00646df6c23078e484d67a5a37da4574ef4378f8997dd8cb96162834,good,anger
1616239435827.wav,2e7d2c03a9507ae265ecf5b5356885a53393a2029d241394997265a1a25aefc6,good,anger
1616239368849.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,sadness
1616239368849.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,joy
1616239368849.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,disgust
1616239368849.wav,da7add4edd8b11cb0489096a9118c94d48978c1bd9d2fc6f48dcc36660eac353,good,surprise
1616239368849.wav,3132c1f8076608608807cf684b3e3bd1247cbfa46672c85918bbc0f5479066a7,good,fear
1616239497176.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,surprise
1616239497176.wav,abf733acc8d59032115cd143f7f7f1dcf6ad33051e05e3d534c81aa2a7b71bfb,good,surprise
1616239497176.wav,6300ef800bb884295b0b4b35682b75cecd7cc550d202db56d04a0643b8fb873f,good,surprise
1616239497176.wav,212a1c0dff2bb0db3c90184e8432db09e8d2d43aa9a22d170fe0f23ab3f0dcde,good,surprise
1616239497176.wav,669017e1461557903e78eff1b6264313025627cf9fd2aa02236ddd221701523d,good,neutrality
1616239547608.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,joy
1616239547608.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,joy
1616239547608.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,joy
1616239547608.wav,3528ba136a726dcecc1adacd86a84cc9c1b4a5e2ca274a95155ac3963c4f0625,good,surprise
1616239547608.wav,7a4a21866a2aeaa5c17e7784c85919f8f394fb91b9c4c3483594ca8a7ed75363,good,joy
1616239518782.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,sadness
1616239518782.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,bad,neutrality
1616239518782.wav,f9482030f43b208b4f7e07165bd64faebfb2dc49140d5013f31c0ad538063233,good,surprise
1616239518782.wav,420e501faf345243f054f523dd97c560319a8a8d54f41d58fe7d2657be8f6901,good,surprise
1616239518782.wav,c4cce99958f308cfe51551e21476c906c5ab96203dd391583b7021e820625c91,good,fear
1616239785497.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,neutrality
1616239785497.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,neutrality
1616239785497.wav,b2b5a9b470decc072e5d6095a8f770c9a36ae8e1f3f73a210f9ffdf5a29d1111,good,neutrality
1616239785497.wav,66c17aee1868902854af89878d9544f26e48e808a204a1078d2b153d875bddf5,good,neutrality
1616239785497.wav,0518bb1812bd73aeb1a16e59f6205fca9f97ad2975fbe1a5ce10ef9389de091e,good,neutrality
1616244027393.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,disgust
1616244027393.wav,b82144d0f2cedfdbbebd6aa53e2a3e8b9ab8ef0816862913c73bed85676b59e6,good,sadness
1616244027393.wav,3528ba136a726dcecc1adacd86a84cc9c1b4a5e2ca274a95155ac3963c4f0625,bad,neutrality
1616244027393.wav,3fdf0331ae282625bdf1b6fa8f84a9d26db1b0b527b821590ceefa0ade6d2c3e,good,sadness
1616244027393.wav,72934d3170320ab925324a3362293c6e1b662a0dde5c2a0cbef6163457c52cb0,good,neutrality
1616239540023.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,anger
1616239540023.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,anger
1616239540023.wav,3fdf0331ae282625bdf1b6fa8f84a9d26db1b0b527b821590ceefa0ade6d2c3e,good,surprise
1616239540023.wav,643fc16bfccd2b66e4c3411f7f7bcb8d497f7c6dcf95a848460e7e8bfbf29ee7,good,anger
1616239540023.wav,eda79a50e579377f55c1e8b5222a65d370070d888e8686557eca6e4d7874e7e3,good,anger
1616244164970.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,anger
1616244164970.wav,a1a5936d3b0f8a69fd62c91ed9990d3bd414c5e78c603e2837c65c9f46a93eb8,good,sadness
1616244164970.wav,3fdf0331ae282625bdf1b6fa8f84a9d26db1b0b527b821590ceefa0ade6d2c3e,good,neutrality
1616244164970.wav,e0d9458fd45fa98a9777c6f59a46056971100bcd56bba429223ebb5466d48bf4,good,neutrality
1616244164970.wav,634644a9e46cca84f8bf5ffa667570da79dc01cba9d72bb470f9a625b1d4e434,good,neutrality
1616239066531.wav,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,good,sadness
1616239066531.wav,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,good,sadness
